Holiday,Temperature,Rain_1h,Snow_1h,Clouds_All,Weather_Main,Weather_Description,Date_Time,Traffic_Volume,Month,Day,Year,Hour
None,56.17,0.0,0.0,40,Clouds,scattered clouds,04/27/2018 18:00,5355,4,27,2018,18
None,54.32,0.0,0.0,90,Rain,light rain,04/27/2018 19:00,4083,4,27,2018,19
None,50.97,0.0,0.0,40,Clouds,scattered clouds,04/27/2018 20:00,3319,4,27,2018,20
None,47.01,0.0,0.0,75,Clouds,broken clouds,04/27/2018 21:00,3384,4,27,2018,21
None,44.26,0.0,0.0,1,Clear,sky is clear,04/27/2018 22:00,2709,4,27,2018,22
None,41.72,0.0,0.0,75,Clouds,broken clouds,04/27/2018 23:00,1942,4,27,2018,23
None,39.97,0.0,0.0,75,Clouds,broken clouds,04/28/2018 00:00,1097,4,28,2018,0
None,37.76,0.0,0.0,90,Clouds,overcast clouds,04/28/2018 01:00,725,4,28,2018,1
None,37.04,0.0,0.0,75,Clouds,broken clouds,04/28/2018 02:00,531,4,28,2018,2
None,36.75,0.0,0.0,75,Clouds,broken clouds,04/28/2018 03:00,382,4,28,2018,3
None,35.73,0.0,0.0,75,Clouds,broken clouds,04/28/2018 04:00,365,4,28,2018,4
None,34.63,0.0,0.0,90,Clouds,overcast clouds,04/28/2018 05:00,744,4,28,2018,5
None,33.31,0.0,0.0,75,Clouds,broken clouds,04/28/2018 06:00,1366,4,28,2018,6
None,33.8,0.0,0.0,20,Clouds,few clouds,04/28/2018 07:00,2330,4,28,2018,7
None,37.13,0.0,0.0,1,Clear,sky is clear,04/28/2018 08:00,3737,4,28,2018,8
None,42.03,0.0,0.0,20,Clouds,few clouds,04/28/2018 09:00,4509,4,28,2018,9
None,44.83,0.0,0.0,20,Clouds,few clouds,04/28/2018 10:00,4752,4,28,2018,10
None,46.53,0.0,0.0,40,Clouds,scattered clouds,04/28/2018 11:00,5130,4,28,2018,11
None,49.23,0.0,0.0,40,Clouds,scattered clouds,04/28/2018 12:00,5453,4,28,2018,12
None,51.44,0.0,0.0,40,Clouds,scattered clouds,04/28/2018 13:00,5529,4,28,2018,13
None,53.22,0.0,0.0,1,Clear,sky is clear,04/28/2018 14:00,5191,4,28,2018,14
None,54.25,0.0,0.0,1,Clear,sky is clear,04/28/2018 15:00,4925,4,28,2018,15
None,55.4,0.0,0.0,20,Clouds,few clouds,04/28/2018 16:00,5034,4,28,2018,16
None,56.25,0.0,0.0,5,Clear,sky is clear,04/28/2018 17:00,4991,4,28,2018,17
None,56.25,0.0,0.0,1,Clear,sky is clear,04/28/2018 18:00,4300,4,28,2018,18
None,55.99,0.0,0.0,1,Clear,sky is clear,04/28/2018 19:00,3764,4,28,2018,19
None,54.81,0.0,0.0,1,Clear,sky is clear,04/28/2018 20:00,3189,4,28,2018,20
None,51.21,0.0,0.0,5,Clear,sky is clear,04/28/2018 21:00,3076,4,28,2018,21
None,47.25,0.0,0.0,1,Clear,sky is clear,04/28/2018 22:00,2900,4,28,2018,22
None,43.83,0.0,0.0,1,Clear,sky is clear,04/28/2018 23:00,3360,4,28,2018,23
None,43.52,0.0,0.0,1,Clear,sky is clear,04/29/2018 00:00,1532,4,29,2018,0
None,42.55,0.0,0.0,1,Clear,sky is clear,04/29/2018 01:00,821,4,29,2018,1
None,41.49,0.0,0.0,1,Clear,sky is clear,04/29/2018 02:00,601,4,29,2018,2
None,40.75,0.0,0.0,1,Clear,sky is clear,04/29/2018 03:00,347,4,29,2018,3
None,40.1,0.0,0.0,1,Clear,sky is clear,04/29/2018 04:00,280,4,29,2018,4
None,38.57,0.0,0.0,1,Clear,sky is clear,04/29/2018 05:00,427,4,29,2018,5
None,37.4,0.0,0.0,1,Clear,sky is clear,04/29/2018 06:00,839,4,29,2018,6
None,37.92,0.0,0.0,1,Clear,sky is clear,04/29/2018 07:00,1397,4,29,2018,7
None,41.23,0.0,0.0,1,Clear,sky is clear,04/29/2018 08:00,2153,4,29,2018,8
None,47.48,0.0,0.0,1,Clear,sky is clear,04/29/2018 09:00,3258,4,29,2018,9
None,52.63,0.0,0.0,5,Clear,sky is clear,04/29/2018 10:00,3848,4,29,2018,10
None,56.35,0.0,0.0,5,Clear,sky is clear,04/29/2018 11:00,4381,4,29,2018,11
None,59.38,0.0,0.0,5,Clear,sky is clear,04/29/2018 12:00,4886,4,29,2018,12
None,61.36,0.0,0.0,1,Clear,sky is clear,04/29/2018 13:00,4828,4,29,2018,13
None,63.68,0.0,0.0,1,Clear,sky is clear,04/29/2018 14:00,4715,4,29,2018,14
None,65.59,0.0,0.0,5,Clear,sky is clear,04/29/2018 15:00,4570,4,29,2018,15
None,67.05,0.0,0.0,1,Clear,sky is clear,04/29/2018 16:00,4886,4,29,2018,16
None,67.51,0.0,0.0,1,Clear,sky is clear,04/29/2018 17:00,4390,4,29,2018,17
None,68.25,0.0,0.0,1,Clear,sky is clear,04/29/2018 18:00,3903,4,29,2018,18
None,67.64,0.0,0.0,1,Clear,sky is clear,04/29/2018 19:00,3351,4,29,2018,19
None,65.44,0.0,0.0,1,Clear,sky is clear,04/29/2018 20:00,3026,4,29,2018,20
None,62.47,0.0,0.0,5,Clear,sky is clear,04/29/2018 21:00,2367,4,29,2018,21
None,60.8,0.0,0.0,1,Clear,sky is clear,04/29/2018 22:00,1703,4,29,2018,22
None,59.83,0.0,0.0,1,Clear,sky is clear,04/29/2018 23:00,1035,4,29,2018,23
None,58.28,0.0,0.0,75,Thunderstorm,thunderstorm with light rain,04/30/2018 00:00,541,4,30,2018,0
None,57.33,0.0,0.0,90,Thunderstorm,proximity thunderstorm,04/30/2018 01:00,327,4,30,2018,1
None,56.97,0.0,0.0,1,Clear,sky is clear,04/30/2018 02:00,275,4,30,2018,2
None,56.25,0.0,0.0,75,Thunderstorm,proximity thunderstorm,04/30/2018 03:00,355,4,30,2018,3
None,56.43,0.0,0.0,40,Rain;Thunderstorm,light rain;proximity thunderstorm,04/30/2018 04:00,891,4,30,2018,4
None,55.4,0.0,0.0,1,Rain;Thunderstorm,light rain;proximity thunderstorm,04/30/2018 05:00,2871,4,30,2018,5
None,55.4,0.0,0.0,40,Thunderstorm,proximity thunderstorm with rain,04/30/2018 06:00,5730,4,30,2018,6
None,54.88,0.0,0.0,40,Rain,light rain,04/30/2018 07:00,6633,4,30,2018,7
None,55.65,0.0,0.0,1,Rain,moderate rain,04/30/2018 08:00,5724,4,30,2018,8
None,55.17,0.0,0.0,1,Rain;Drizzle,moderate rain;light intensity drizzle,04/30/2018 09:00,5171,4,30,2018,9
None,54.5,0.0,0.0,75,Rain;Drizzle,moderate rain;light intensity drizzle,04/30/2018 10:00,4523,4,30,2018,10
None,56.93,0.0,0.0,40,Drizzle,light intensity drizzle,04/30/2018 11:00,4619,4,30,2018,11
None,59.63,0.0,0.0,40,Rain,light rain,04/30/2018 12:00,4825,4,30,2018,12
None,63.36,0.0,0.0,1,Drizzle,light intensity drizzle,04/30/2018 13:00,4837,4,30,2018,13
None,70.3,0.0,0.0,1,Clear,sky is clear,04/30/2018 14:00,5147,4,30,2018,14
None,75.18,0.0,0.0,1,Clear,sky is clear,04/30/2018 15:00,5792,4,30,2018,15
None,79.95,0.0,0.0,1,Clear,sky is clear,04/30/2018 16:00,6901,4,30,2018,16
None,81.37,0.0,0.0,1,Clear,sky is clear,04/30/2018 17:00,6184,4,30,2018,17
None,82.92,0.0,0.0,1,Clear,sky is clear,04/30/2018 18:00,4568,4,30,2018,18
None,81.9,0.0,0.0,1,Clear,sky is clear,04/30/2018 19:00,3259,4,30,2018,19
None,79.77,0.0,0.0,1,Clear,sky is clear,04/30/2018 20:00,2673,4,30,2018,20
None,76.66,0.0,0.0,1,Clear,sky is clear,04/30/2018 21:00,2329,4,30,2018,21
None,74.25,0.0,0.0,40,Clouds,scattered clouds,04/30/2018 22:00,1594,4,30,2018,22
None,72.45,0.0,0.0,40,Clouds,scattered clouds,04/30/2018 23:00,1061,4,30,2018,23
None,71.6,0.0,0.0,1,Clear,sky is clear,05/01/2018 00:00,576,5,1,2018,0
None,69.8,0.0,0.0,40,Clouds,scattered clouds,05/01/2018 01:00,395,5,1,2018,1
None,69.33,0.0,0.0,40,Clouds,scattered clouds,05/01/2018 02:00,275,5,1,2018,2
None,68.13,0.0,0.0,1,Clear,sky is clear,05/01/2018 03:00,370,5,1,2018,3
None,65.97,0.0,0.0,1,Clear,sky is clear,05/01/2018 04:00,916,5,1,2018,4
None,64.27,0.0,0.0,1,Rain,light rain,05/01/2018 05:00,2893,5,1,2018,5
None,62.83,0.0,0.0,1,Clear,sky is clear,05/01/2018 06:00,5653,5,1,2018,6
None,62.6,0.0,0.0,90,Rain,light rain,05/01/2018 07:00,6046,5,1,2018,7
None,60.67,0.0,0.0,40,Rain,light rain,05/01/2018 08:00,6140,5,1,2018,8
None,59.77,0.0,0.0,1,Clear,sky is clear,05/01/2018 09:00,5420,5,1,2018,9
None,61.14,0.0,0.0,40,Clouds,scattered clouds,05/01/2018 10:00,4468,5,1,2018,10
None,63.99,0.0,0.0,90,Clouds,overcast clouds,05/01/2018 11:00,4473,5,1,2018,11
None,64.38,0.0,0.0,1,Clear,sky is clear,05/01/2018 12:00,5111,5,1,2018,12
None,65.53,0.0,0.0,1,Clear,sky is clear,05/01/2018 13:00,4988,5,1,2018,13
None,66.04,0.0,0.0,1,Clear,sky is clear,05/01/2018 14:00,4926,5,1,2018,14
None,67.15,0.0,0.0,40,Clouds,scattered clouds,05/01/2018 15:00,5802,5,1,2018,15
None,68.11,0.0,0.0,40,Clouds,scattered clouds,05/01/2018 16:00,6900,5,1,2018,16
None,68.65,0.0,0.0,90,Clouds,overcast clouds,05/01/2018 17:00,6410,5,1,2018,17
None,68.23,0.0,0.0,75,Clouds,broken clouds,05/01/2018 18:00,4866,5,1,2018,18
None,67.28,0.0,0.0,75,Clouds,broken clouds,05/01/2018 19:00,3411,5,1,2018,19
None,65.71,0.0,0.0,90,Clouds,overcast clouds,05/01/2018 20:00,2907,5,1,2018,20
None,64.4,0.0,0.0,75,Clouds,broken clouds,05/01/2018 21:00,2287,5,1,2018,21
None,62.87,0.0,0.0,75,Rain,light rain,05/01/2018 22:00,1438,5,1,2018,22
None,61.03,0.0,0.0,90,Thunderstorm;Rain,proximity thunderstorm;light rain,05/01/2018 23:00,1093,5,1,2018,23
None,57.79,0.0,0.0,90,Rain;Mist;Thunderstorm;Drizzle,moderate rain;mist;proximity thunderstorm;light intensity drizzle,05/02/2018 00:00,517,5,2,2018,0
None,55.89,0.0,0.0,40,Rain;Mist;Drizzle,moderate rain;mist;light intensity drizzle,05/02/2018 01:00,324,5,2,2018,1
None,54.25,0.0,0.0,40,Rain;Mist;Drizzle,light rain;mist;drizzle,05/02/2018 02:00,253,5,2,2018,2
None,53.47,0.0,0.0,75,Rain;Mist,moderate rain;mist,05/02/2018 03:00,351,5,2,2018,3
None,51.67,0.0,0.0,90,Rain;Mist,moderate rain;mist,05/02/2018 04:00,915,5,2,2018,4
None,50.52,0.0,0.0,90,Rain,light rain,05/02/2018 05:00,2959,5,2,2018,5
None,49.35,0.0,0.0,90,Rain,light rain,05/02/2018 06:00,5910,5,2,2018,6
None,47.61,0.0,0.0,40,Clouds,scattered clouds,05/02/2018 07:00,6606,5,2,2018,7
None,46.78,0.0,0.0,40,Clouds,scattered clouds,05/02/2018 08:00,5676,5,2,2018,8
None,49.64,0.0,0.0,40,Clouds,scattered clouds,05/02/2018 09:00,5638,5,2,2018,9
None,52.57,0.0,0.0,40,Clouds,scattered clouds,05/02/2018 10:00,4815,5,2,2018,10
None,54.63,0.0,0.0,40,Clouds,scattered clouds,05/02/2018 11:00,4999,5,2,2018,11
None,56.71,0.0,0.0,1,Clear,sky is clear,05/02/2018 12:00,5088,5,2,2018,12
None,58.28,0.0,0.0,75,Clouds,broken clouds,05/02/2018 13:00,5034,5,2,2018,13
None,60.11,0.0,0.0,64,Clouds,broken clouds,05/02/2018 14:00,5179,5,2,2018,14
None,63.21,0.0,0.0,68,Clouds,broken clouds,05/02/2018 15:00,5913,5,2,2018,15
None,63.21,0.0,0.0,68,Clouds,broken clouds,05/02/2018 16:00,6935,5,2,2018,16
None,63.21,0.0,0.0,68,Clouds,broken clouds,05/02/2018 17:00,6291,5,2,2018,17
None,65.89,0.0,0.0,1,Clear,sky is clear,05/02/2018 18:00,4763,5,2,2018,18
None,65.01,0.0,0.0,75,Clouds,broken clouds,05/02/2018 19:00,3518,5,2,2018,19
None,63.95,0.0,0.0,1,Clear,sky is clear,05/02/2018 20:00,3114,5,2,2018,20
None,63.34,0.0,0.0,1,Clear,sky is clear,05/02/2018 21:00,2634,5,2,2018,21
None,53.16,0.0,0.0,0,Clear,Sky is Clear,05/02/2018 22:00,1721,5,2,2018,22
None,53.16,0.0,0.0,0,Clear,Sky is Clear,05/02/2018 23:00,1074,5,2,2018,23
None,47.37,0.0,0.0,24,Clouds,few clouds,05/03/2018 00:00,591,5,3,2018,0
None,47.37,0.0,0.0,24,Clouds,few clouds,05/03/2018 01:00,373,5,3,2018,1
None,50.03,0.0,0.0,0,Clear,Sky is Clear,05/03/2018 02:00,259,5,3,2018,2
None,51.8,0.0,0.0,40,Clouds,scattered clouds,05/03/2018 03:00,345,5,3,2018,3
None,51.8,0.0,0.0,40,Clouds,scattered clouds,05/03/2018 04:00,937,5,3,2018,4
None,46.17,0.0,0.0,48,Clouds,scattered clouds,05/03/2018 05:00,3025,5,3,2018,5
None,48.11,0.0,0.0,12,Clouds,few clouds,05/03/2018 06:00,5893,5,3,2018,6
None,48.11,0.0,0.0,12,Clouds,few clouds,05/03/2018 07:00,6457,5,3,2018,7
None,48.11,0.0,0.0,12,Clouds,few clouds,05/03/2018 08:00,6084,5,3,2018,8
None,65.56,0.0,0.0,0,Clear,Sky is Clear,05/03/2018 09:00,5289,5,3,2018,9
None,65.56,0.0,0.0,0,Clear,Sky is Clear,05/03/2018 10:00,4763,5,3,2018,10
None,66.92,0.0,0.0,20,Clouds,few clouds,05/03/2018 11:00,4987,5,3,2018,11
None,68.95,0.0,0.0,40,Haze,haze,05/03/2018 12:00,5210,5,3,2018,12
None,70.16,0.0,0.0,1,Clear,sky is clear,05/03/2018 13:00,5332,5,3,2018,13
None,71.37,0.0,0.0,1,Clear,sky is clear,05/03/2018 14:00,5462,5,3,2018,14
None,72.25,0.0,0.0,1,Clear,sky is clear,05/03/2018 15:00,6103,5,3,2018,15
None,73.4,0.0,0.0,1,Clear,sky is clear,05/03/2018 16:00,6977,5,3,2018,16
None,72.75,0.0,0.0,40,Clouds,scattered clouds,05/03/2018 17:00,6630,5,3,2018,17
None,71.96,0.0,0.0,90,Clouds,overcast clouds,05/03/2018 18:00,5019,5,3,2018,18
None,70.83,0.0,0.0,90,Rain,light rain,05/03/2018 19:00,3664,5,3,2018,19
None,68.9,0.0,0.0,90,Clouds,overcast clouds,05/03/2018 20:00,3325,5,3,2018,20
None,67.17,0.0,0.0,1,Clear,sky is clear,05/03/2018 21:00,2716,5,3,2018,21
None,64.29,0.0,0.0,75,Rain,moderate rain,05/03/2018 22:00,1918,5,3,2018,22
None,61.84,0.0,0.0,90,Rain;Drizzle,light rain;light intensity drizzle,05/03/2018 23:00,1308,5,3,2018,23
None,60.1,0.0,0.0,1,Rain,light rain,05/04/2018 00:00,655,5,4,2018,0
None,59.0,0.0,0.0,75,Drizzle,light intensity drizzle,05/04/2018 01:00,393,5,4,2018,1
None,58.05,0.0,0.0,40,Clouds,scattered clouds,05/04/2018 02:00,338,5,4,2018,2
None,57.33,0.0,0.0,1,Clear,sky is clear,05/04/2018 03:00,409,5,4,2018,3
None,54.81,0.0,0.0,1,Clear,sky is clear,05/04/2018 04:00,882,5,4,2018,4
None,54.37,0.0,0.0,1,Clear,sky is clear,05/04/2018 05:00,2841,5,4,2018,5
None,52.95,0.0,0.0,40,Clouds,scattered clouds,05/04/2018 06:00,5503,5,4,2018,6
None,51.69,0.0,0.0,1,Clear,sky is clear,05/04/2018 07:00,6587,5,4,2018,7
None,54.16,0.0,0.0,1,Clear,sky is clear,05/04/2018 08:00,5771,5,4,2018,8
None,59.38,0.0,0.0,1,Clear,sky is clear,05/04/2018 09:00,5156,5,4,2018,9
None,65.48,0.0,0.0,1,Clear,sky is clear,05/04/2018 10:00,4982,5,4,2018,10
None,68.95,0.0,0.0,1,Clear,sky is clear,05/04/2018 11:00,5275,5,4,2018,11
None,71.98,0.0,0.0,1,Clear,sky is clear,05/04/2018 12:00,5528,5,4,2018,12
None,73.4,0.0,0.0,5,Clear,sky is clear,05/04/2018 13:00,5557,5,4,2018,13
None,74.3,0.0,0.0,1,Clear,sky is clear,05/04/2018 14:00,5869,5,4,2018,14
None,75.2,0.0,0.0,5,Clear,sky is clear,05/04/2018 15:00,6262,5,4,2018,15
None,75.61,0.0,0.0,1,Clear,sky is clear,05/04/2018 16:00,6662,5,4,2018,16
None,76.64,0.0,0.0,20,Clouds,few clouds,05/04/2018 17:00,6014,5,4,2018,17
None,75.58,0.0,0.0,20,Clouds,few clouds,05/04/2018 18:00,5024,5,4,2018,18
None,75.45,0.0,0.0,1,Clear,sky is clear,05/04/2018 19:00,4000,5,4,2018,19
None,73.8,0.0,0.0,40,Clouds,scattered clouds,05/04/2018 20:00,3541,5,4,2018,20
None,68.97,0.0,0.0,40,Clouds,scattered clouds,05/04/2018 21:00,3323,5,4,2018,21
None,64.15,0.0,0.0,40,Clouds,scattered clouds,05/04/2018 22:00,2718,5,4,2018,22
None,64.15,0.0,0.0,1,Clear,sky is clear,05/04/2018 23:00,2103,5,4,2018,23
None,64.53,0.0,0.0,1,Clear,sky is clear,05/05/2018 00:00,1446,5,5,2018,0
None,63.19,0.0,0.0,1,Clear,sky is clear,05/05/2018 01:00,691,5,5,2018,1
None,60.8,0.0,0.0,1,Clear,sky is clear,05/05/2018 03:00,345,5,5,2018,3
None,59.7,0.0,0.0,1,Clear,sky is clear,05/05/2018 04:00,399,5,5,2018,4
None,56.5,0.0,0.0,1,Clear,sky is clear,05/05/2018 05:00,687,5,5,2018,5
None,52.52,0.0,0.0,1,Clear,sky is clear,05/05/2018 06:00,1382,5,5,2018,6
None,49.03,0.0,0.0,1,Clear,sky is clear,05/05/2018 07:00,2248,5,5,2018,7
None,54.84,0.0,0.0,40,Clouds,scattered clouds,05/05/2018 08:00,3095,5,5,2018,8
None,61.56,0.0,0.0,40,Clouds,scattered clouds,05/05/2018 09:00,3848,5,5,2018,9
None,65.8,0.0,0.0,1,Clear,sky is clear,05/05/2018 10:00,3915,5,5,2018,10
None,69.31,0.0,0.0,75,Clouds,broken clouds,05/05/2018 11:00,4280,5,5,2018,11
None,72.5,0.0,0.0,75,Clouds,broken clouds,05/05/2018 12:00,4775,5,5,2018,12
None,75.2,0.0,0.0,75,Clouds,broken clouds,05/05/2018 13:00,4730,5,5,2018,13
None,77.63,0.0,0.0,40,Clouds,scattered clouds,05/05/2018 14:00,4394,5,5,2018,14
None,79.05,0.0,0.0,1,Clear,sky is clear,05/05/2018 15:00,4699,5,5,2018,15
None,81.12,0.0,0.0,1,Clear,sky is clear,05/05/2018 16:00,4580,5,5,2018,16
None,80.01,0.0,0.0,40,Clouds,scattered clouds,05/05/2018 17:00,4539,5,5,2018,17
None,77.52,0.0,0.0,75,Thunderstorm;Rain,thunderstorm;light rain,05/05/2018 18:00,4156,5,5,2018,18
None,71.15,0.0,0.0,40,Thunderstorm;Rain;Drizzle,thunderstorm with heavy rain;light rain;light intensity drizzle,05/05/2018 19:00,3146,5,5,2018,19
None,65.98,0.0,0.0,40,Thunderstorm;Rain,proximity thunderstorm;heavy intensity rain,05/05/2018 20:00,2767,5,5,2018,20
None,64.0,0.0,0.0,1,Clear,sky is clear,05/05/2018 21:00,2922,5,5,2018,21
None,60.82,0.0,0.0,1,Clear,sky is clear,05/05/2018 22:00,3145,5,5,2018,22
None,58.62,0.0,0.0,1,Clear,sky is clear,05/05/2018 23:00,2432,5,5,2018,23
None,57.22,0.0,0.0,1,Clear,sky is clear,05/06/2018 00:00,1674,5,6,2018,0
None,54.82,0.0,0.0,1,Thunderstorm;Mist,proximity thunderstorm;mist,05/06/2018 01:00,784,5,6,2018,1
None,53.49,0.0,0.0,1,Clear,sky is clear,05/06/2018 02:00,509,5,6,2018,2
None,53.01,0.0,0.0,40,Clouds,scattered clouds,05/06/2018 03:00,346,5,6,2018,3
None,52.07,0.0,0.0,40,Mist,mist,05/06/2018 04:00,269,5,6,2018,4
None,53.2,0.0,0.0,1,Clear,sky is clear,05/06/2018 05:00,459,5,6,2018,5
None,52.29,0.0,0.0,1,Clear,sky is clear,05/06/2018 06:00,998,5,6,2018,6
None,51.69,0.0,0.0,1,Mist,mist,05/06/2018 07:00,1332,5,6,2018,7
None,53.6,0.0,0.0,75,Mist,mist,05/06/2018 08:00,2390,5,6,2018,8
None,55.74,0.0,0.0,1,Clear,sky is clear,05/06/2018 09:00,3000,5,6,2018,9
None,59.7,0.0,0.0,1,Clear,sky is clear,05/06/2018 10:00,3568,5,6,2018,10
None,63.66,0.0,0.0,40,Clouds,scattered clouds,05/06/2018 11:00,3914,5,6,2018,11
None,69.28,0.0,0.0,20,Clouds,few clouds,05/06/2018 12:00,4053,5,6,2018,12
None,70.63,0.0,0.0,1,Clear,sky is clear,05/06/2018 13:00,4237,5,6,2018,13
None,72.66,0.0,0.0,20,Clouds,few clouds,05/06/2018 14:00,4295,5,6,2018,14
None,73.81,0.0,0.0,1,Clear,sky is clear,05/06/2018 15:00,4332,5,6,2018,15
None,74.97,0.0,0.0,75,Clouds,broken clouds,05/06/2018 16:00,4181,5,6,2018,16
None,74.97,0.0,0.0,1,Clear,sky is clear,05/06/2018 17:00,3739,5,6,2018,17
None,74.95,0.0,0.0,1,Clear,sky is clear,05/06/2018 18:00,3778,5,6,2018,18
None,74.12,0.0,0.0,1,Clear,sky is clear,05/06/2018 19:00,3041,5,6,2018,19
None,73.54,0.0,0.0,1,Clear,sky is clear,05/06/2018 20:00,2658,5,6,2018,20
None,68.61,0.0,0.0,1,Clear,sky is clear,05/06/2018 21:00,2350,5,6,2018,21
None,64.02,0.0,0.0,40,Clouds,scattered clouds,05/06/2018 22:00,1717,5,6,2018,22
None,63.09,0.0,0.0,40,Clouds,scattered clouds,05/06/2018 23:00,1248,5,6,2018,23
None,61.65,0.0,0.0,40,Clouds,scattered clouds,05/07/2018 00:00,597,5,7,2018,0
None,60.82,0.0,0.0,40,Clouds,scattered clouds,05/07/2018 01:00,353,5,7,2018,1
None,59.72,0.0,0.0,40,Clouds,scattered clouds,05/07/2018 02:00,244,5,7,2018,2
None,58.77,0.0,0.0,40,Clouds,scattered clouds,05/07/2018 03:00,326,5,7,2018,3
None,57.69,0.0,0.0,40,Clouds,scattered clouds,05/07/2018 04:00,875,5,7,2018,4
None,57.09,0.0,0.0,40,Clouds,scattered clouds,05/07/2018 05:00,2729,5,7,2018,5
None,56.84,0.0,0.0,1,Clear,sky is clear,05/07/2018 06:00,5780,5,7,2018,6
None,56.97,0.0,0.0,20,Clouds,few clouds,05/07/2018 07:00,6339,5,7,2018,7
None,61.43,0.0,0.0,1,Clear,sky is clear,05/07/2018 08:00,5793,5,7,2018,8
None,65.43,0.0,0.0,1,Clear,sky is clear,05/07/2018 09:00,4932,5,7,2018,9
None,70.5,0.0,0.0,5,Clear,sky is clear,05/07/2018 10:00,4369,5,7,2018,10
None,73.4,0.0,0.0,1,Clear,sky is clear,05/07/2018 11:00,4608,5,7,2018,11
None,77.54,0.0,0.0,1,Clear,sky is clear,05/07/2018 12:00,4792,5,7,2018,12
None,79.11,0.0,0.0,1,Clear,sky is clear,05/07/2018 13:00,4815,5,7,2018,13
None,82.11,0.0,0.0,0,Clear,Sky is Clear,05/07/2018 14:00,4969,5,7,2018,14
None,83.95,0.0,0.0,8,Clear,sky is clear,05/07/2018 15:00,5799,5,7,2018,15
None,84.06,0.0,0.0,40,Clouds,scattered clouds,05/07/2018 16:00,6663,5,7,2018,16
None,83.82,0.0,0.0,40,Clouds,scattered clouds,05/07/2018 17:00,6197,5,7,2018,17
None,83.73,0.0,0.0,40,Clouds,scattered clouds,05/07/2018 18:00,4502,5,7,2018,18
None,83.01,0.0,0.0,1,Clear,sky is clear,05/07/2018 19:00,3292,5,7,2018,19
None,81.64,0.0,0.0,40,Clouds,scattered clouds,05/07/2018 20:00,2791,5,7,2018,20
None,76.66,0.0,0.0,1,Clear,sky is clear,05/07/2018 21:00,2494,5,7,2018,21
None,72.0,0.0,0.0,1,Clear,sky is clear,05/07/2018 22:00,1591,5,7,2018,22
None,72.0,0.0,0.0,1,Clear,sky is clear,05/07/2018 23:00,1010,5,7,2018,23
None,70.41,0.0,0.0,1,Clear,sky is clear,05/08/2018 00:00,585,5,8,2018,0
None,68.85,0.0,0.0,1,Clear,sky is clear,05/08/2018 01:00,356,5,8,2018,1
None,66.56,0.0,0.0,1,Clear,sky is clear,05/08/2018 02:00,264,5,8,2018,2
None,66.79,0.0,0.0,1,Rain,moderate rain,05/08/2018 03:00,331,5,8,2018,3
None,67.23,0.0,0.0,1,Clear,sky is clear,05/08/2018 04:00,868,5,8,2018,4
None,66.85,0.0,0.0,40,Rain,moderate rain,05/08/2018 05:00,2849,5,8,2018,5
None,65.01,0.0,0.0,40,Rain,moderate rain,05/08/2018 06:00,5958,5,8,2018,6
None,63.84,0.0,0.0,1,Clear,sky is clear,05/08/2018 07:00,6651,5,8,2018,7
None,64.63,0.0,0.0,40,Clouds,scattered clouds,05/08/2018 08:00,6203,5,8,2018,8
None,67.75,0.0,0.0,1,Clear,sky is clear,05/08/2018 09:00,5428,5,8,2018,9
None,69.28,0.0,0.0,90,Clouds,overcast clouds,05/08/2018 10:00,4500,5,8,2018,10
None,69.53,0.0,0.0,90,Rain,light rain,05/08/2018 11:00,4614,5,8,2018,11
None,68.52,0.0,0.0,40,Rain;Drizzle,light rain;light intensity drizzle,05/08/2018 12:00,4601,5,8,2018,12
None,65.71,0.0,0.0,90,Rain;Drizzle,light rain;drizzle,05/08/2018 13:00,4583,5,8,2018,13
None,65.1,0.0,0.0,75,Rain;Drizzle,moderate rain;light intensity drizzle,05/08/2018 14:00,5196,5,8,2018,14
None,65.59,0.0,0.0,90,Rain,light rain,05/08/2018 15:00,5855,5,8,2018,15
None,66.31,0.0,0.0,90,Rain,light rain,05/08/2018 16:00,6578,5,8,2018,16
None,66.7,0.0,0.0,90,Rain,heavy intensity rain,05/08/2018 17:00,6279,5,8,2018,17
None,64.92,0.0,0.0,40,Rain;Drizzle,heavy intensity rain;light intensity drizzle,05/08/2018 18:00,4545,5,8,2018,18
None,63.16,0.0,0.0,40,Rain;Thunderstorm,moderate rain;proximity thunderstorm with rain,05/08/2018 19:00,3274,5,8,2018,19
None,62.19,0.0,0.0,40,Rain,light rain,05/08/2018 20:00,3044,5,8,2018,20
None,61.41,0.0,0.0,1,Rain;Thunderstorm,light rain;proximity thunderstorm with rain,05/08/2018 21:00,2334,5,8,2018,21
None,61.45,0.0,0.0,40,Rain;Thunderstorm,light rain;proximity thunderstorm with rain,05/08/2018 22:00,1513,5,8,2018,22
None,61.07,0.0,0.0,1,Rain;Drizzle,moderate rain;light intensity drizzle,05/08/2018 23:00,1027,5,8,2018,23
None,61.18,0.0,0.0,90,Rain;Drizzle;Thunderstorm,moderate rain;drizzle;proximity thunderstorm with rain,05/09/2018 00:00,516,5,9,2018,0
None,59.45,0.0,0.0,80,Rain,light rain,05/09/2018 01:00,319,5,9,2018,1
None,58.9,0.0,0.0,92,Rain,light rain,05/09/2018 02:00,261,5,9,2018,2
None,56.66,0.0,0.0,90,Rain;Drizzle,light rain;light intensity drizzle,05/09/2018 03:00,340,5,9,2018,3
